Ticker;Name;Exchange;Category Name;
RAF.AX;Raffles Capital Limited;ASX;Asset Management
AFI.AX;Australian Foundation Investment Company Limited;ASX;Asset Management
EAL.AX;"E&A; Limited";ASX;Asset Management
KBC.AX;KeyBridge Capital Limited;ASX;Asset Management
CGF.AX;Challenger Limited;ASX;Asset Management
AHE.AX;Automotive Holdings Group Limited;ASX;Auto Dealerships
SIX.AX;Sprintex Limited;ASX;Auto Parts
TWE.AX;Treasury Wine Estates Limited;ASX;Beverages - Wineries & Distillers
AVG.AX;Australian Vintage Limited.;ASX;Beverages - Wineries & Distillers
NSP.AX;NuSep Holdings Ltd;ASX;Biotechnology
SRX.AX;Sirtex Medical Limited;ASX;Biotechnology
SPL.AX;Starpharma Holdings Limited;ASX;Biotechnology
BPH.AX;BPH Energy Limited;ASX;Biotechnology
PBT.AX;Prana Biotechnology Limited;ASX;Biotechnology
MSB.AX;Mesoblast Limited;ASX;Biotechnology
NEU.AX;Neuren Pharmaceuticals Limited;ASX;Biotechnology
NLS.AX;Narhex Life Sciences Ltd.;ASX;Biotechnology
VLA.AX;Viralytics Limited;ASX;Biotechnology
CSL.AX;CSL Ltd.;ASX;Biotechnology
ACR.AX;Acrux Limited;ASX;Biotechnology
NWS.AX;News Corporation;ASX;Broadcasting - TV
TEN.AX;Ten Network Holdings Limited;ASX;Broadcasting - TV
NEC.AX;Nine Entertainment Co. Holdings Limited;ASX;Broadcasting - TV
ONC.AX;Oncard International Limited;ASX;Business Services
RDG.AX;Resource Development Group Limited;ASX;Business Services
RUL.AX;RungePincockMinarco Limited;ASX;Business Services
WHG.AX;Crowe Horwath Australasia Limited;ASX;Business Services
CCP.AX;Credit Corp. Group Ltd.;ASX;Business Services
WLL.AX;Wellcom Group Limited;ASX;Business Services
REC.AX;Recall Holdings Limited;ASX;Business Services
TUP.AX;TTG Fintech Limited;ASX;Business Software & Services
PWNCA.AX;Potash West NL;ASX;Chemicals - Major Diversified
NPX.AX;Nuplex Industries Limited;ASX;Chemicals - Major Diversified
NTC.AX;NetComm Wireless Limited;ASX;Communication Equipment
WAL.AX;Wavenet International Ltd.;ASX;Communication Equipment
GFF.AX;Goodman Fielder Ltd.;ASX;Confectioners
FFI.AX;FFI Holdings Limited;ASX;Confectioners
SVW.AX;Seven Group Holdings Limited;ASX;Conglomerates
RHL.AX;Ruralco Holdings Ltd.;ASX;Conglomerates
CYU.AX;Chinalco Yunnan Copper Resources Limited;ASX;Copper
MGY.AX;Malagasy Minerals Limited;ASX;Copper
IRN.AX;Indophil Resources NL;ASX;Copper
TAS.AX;Tasman Resources Ltd.;ASX;Copper
JAG.AX;Pacifico Minerals Limited;ASX;Copper
PSF.AX;Pacific Ore Limited;ASX;Copper
VMS.AX;Venture Minerals Ltd.;ASX;Copper
PAN.AX;Panoramic Resources Limited;ASX;Copper
JAL.AX;Jameson Resources Limited;ASX;Copper
MLX.AX;Metals X Limited;ASX;Copper
CHZ.AX;Chesser Resources Limited;ASX;Copper
OZL.AX;OZ Minerals Limited;ASX;Copper
KAS.AX;Kasbah Resources Limited;ASX;Copper
IMD.AX;Imdex Limited;ASX;Copper
RXM.AX;Rex Minerals Limited.;ASX;Copper
FXR.AX;Fox Resources Ltd.;ASX;Copper
MNM.AX;Mantle Mining Corporation Limited;ASX;Copper
ZNC.AX;Zenith Minerals Limited;ASX;Copper
SXG.AX;"Southern Cross Gold Fields Ltd
";ASX;Copper
SRR.AX;Shaw River Manganese Limited;ASX;Copper
WCP.AX;WCP Resources Limited;ASX;Copper
SMM.AX;Summit Resources Limited;ASX;Copper
NSX.AX;NSX Limited;ASX;Credit Services
FXL.AX;FlexiGroup Limited;ASX;Credit Services
MYR.AX;Myer Holdings Limited;ASX;Department Stores
HVN.AX;Harvey Norman Holdings Ltd.;ASX;Department Stores
TRS.AX;The Reject Shop Limited;ASX;Discount, Variety Stores
BKN.AX;Bradken Limited;ASX;Diversified Machinery
OTI.AX;Oriental Technologies Investment;ASX;Diversified Machinery
ZGL.AX;Zicom Group Limited;ASX;Diversified Machinery
XRF.AX;XRF Scientific Limited;ASX;Diversified Machinery
KTE.AX;K2 Energy Limited;ASX;Diversified Utilities
CWE.AX;Carnegie Wave Energy Limited;ASX;Diversified Utilities
DYE.AX;Dyesol Limited;ASX;Diversified Utilities
EWC.AX;Energy World Corp. Ltd.;ASX;Diversified Utilities
AGK.AX;AGL Energy Limited;ASX;Diversified Utilities
VSC.AX;Vita Life Sciences Limited;ASX;Drug Manufacturers - Major
NRT.AX;Novogen Limited;ASX;Drug Manufacturers - Major
QRX.AX;QRxPharma Limited;ASX;Drugs - Generic
VIG.AX;Victor Group Holdings Limited;ASX;Education & Training Services
KME.AX;Kip McGrath Education Centres Ltd.;ASX;Education & Training Services
SGU.AX;Success Resources Global Ltd;ASX;Education & Training Services
GEM.AX;G8 Education Limited;ASX;Education & Training Services
SKI.AX;Spark Infrastructure Group;ASX;Electric Utilities
GDY.AX;Geodynamics Limited;ASX;Electric Utilities
EPW.AX;ERM Power Limited;ASX;Electric Utilities
ERJ.AX;Enerji Ltd;ASX;Electric Utilities
WAT.AX;Waterco Ltd.;ASX;Electronic Equipment
VRL.AX;Village Roadshow Limited;ASX;Entertainment - Diversified
ELD.AX;Elders Limited;ASX;Farm Products
AAC.AX;Australian Agricultural Company Limited;ASX;Farm Products
GNC.AX;GrainCorp. Ltd.;ASX;Farm Products
WBA.AX;Webster Ltd.;ASX;Farm Products
CZZ.AX;Capilano Honey Limited;ASX;Food - Major Diversified
PFL.AX;Patties Foods Limited;ASX;Food - Major Diversified
TTS.AX;Tatts Group Limited;ASX;Gaming Activities
TAH.AX;Tabcorp Holdings Ltd.;ASX;Gaming Activities
AGI.AX;Ainsworth Game Technology Ltd.;ASX;Gaming Activities
JHX.AX;James Hardie Industries plc;ASX;General Building Materials
HIL.AX;Hills Limited;ASX;General Building Materials
OLH.AX;Oldfields Holdings Limited;ASX;General Building Materials
OKJ.AX;Oakajee Corporation Limited;ASX;General Building Materials
DOW.AX;Downer EDI Limited;ASX;General Contractors
OTC.AX;OTOC Limited;ASX;General Contractors
VIE.AX;Viento Group Limited;ASX;General Contractors
WDS.AX;WDS Limited;ASX;General Contractors
UGL.AX;UGL Limited;ASX;General Contractors
VMG.AX;VDM Group Limited;ASX;General Contractors
MAH.AX;MacMahon Holdings Ltd.;ASX;General Contractors
LEI.AX;Leighton Holdings Limited;ASX;General Contractors
TSE.AX;Transfield Services Limited;ASX;General Contractors
WTP.AX;Watpac Ltd.;ASX;General Contractors
WAC.AX;Wild Acre Metals Limited;ASX;Gold
TAM.AX;Tanami Gold NL;ASX;Gold
MSR.AX;Manas Resources Ltd.;ASX;Gold
KGD.AX;Kula Gold Limited;ASX;Gold
SAR.AX;Saracen Mineral Holdings Limited;ASX;Gold
DUO.AX;Dourado Resources Limited;ASX;Gold
CAY.AX;Canyon Resources Limited;ASX;Gold
KCN.AX;Kingsgate Consolidated Limited;ASX;Gold
VKA.AX;Viking Mines Limited;ASX;Gold
RMS.AX;Ramelius Resources Limited;ASX;Gold
SLR.AX;Silver Lake Resources Limited;ASX;Gold
NWR.AX;Northwest Resources Ltd.;ASX;Gold
RXL.AX;Rox Resources Limited;ASX;Gold
EVR.AX;Endeavour Mining Corporation;ASX;Gold
GBZ.AX;GBM Resources Ltd;ASX;Gold
NIO.AX;Nickelore Limited;ASX;Gold
TBR.AX;Tribune Resources Limited;ASX;Gold
MEI.AX;Meteoric Resources NL;ASX;Gold
IBG.AX;Ironbark Zinc Ltd.;ASX;Gold
DRA.AX;Dragon Mining Limited;ASX;Gold
BSR.AX;Bassari Resources Limited;ASX;Gold
NCM.AX;Newcrest Mining Limited;ASX;Gold
ORS.AX;Octagonal Resources Limited;ASX;Gold
SBU.AX;Siburan Resources Limited;ASX;Gold
AAR.AX;Anglo Australian Resources NL;ASX;Gold
LGM.AX;Luiri Gold Ltd.;ASX;Gold
OGC.AX;OceanaGold Corporation;ASX;Gold
RRL.AX;Regis Resources Limited;ASX;Gold
KGL.AX;KGL Resources Limited;ASX;Gold
IAU.AX;Intrepid Mines Limited;ASX;Gold
GME.AX;GME Resources Ltd.;ASX;Gold
OBS.AX;Orbis Gold Limited;ASX;Gold
HAW.AX;Hawthorn Resources Limited;ASX;Gold
MML.AX;Medusa Mining Limited;ASX;Gold
NST.AX;Northern Star Resources Limited;ASX;Gold
CWG.AX;Central West Gold N.L.;ASX;Gold
NAG.AX;Nagambie Mining Limited;ASX;Gold
NME.AX;Nex Metals Explorations Ltd;ASX;Gold
WOW.AX;Woolworths Limited;ASX;Grocery Stores
COO.AX;Corum Group Limited;ASX;Healthcare Information Services
CGS.AX;CogState Limited;ASX;Healthcare Information Services
GLH.AX;Global Health Ltd.;ASX;Healthcare Information Services
TCL.AX;Transurban Group;ASX;Heavy Construction
MQA.AX;Macquarie Atlas Roads Group;ASX;Heavy Construction
QTM.AX;Quantum Energy Ltd.;ASX;Home Furnishings & Fixtures
BRC.AX;Brain Resource Limited;ASX;Hospitals
SNZ.AX;Summerset Group Holdings Limited;ASX;Hospitals
PHG.AX;Pulse Health Limited;ASX;Hospitals
VRT.AX;Virtus Health Limited;ASX;Hospitals
SHL.AX;Sonic Healthcare Limited;ASX;Hospitals
GXL.AX;Greencross Limited;ASX;Hospitals
PRY.AX;Primary Health Care Limited;ASX;Hospitals
RHC.AX;Ramsay Health Care Limited;ASX;Hospitals
OEL.AX;Otto Energy Limited;ASX;Independent Oil & Gas
RAI.AX;Peak Oil & Gas Limited;ASX;Independent Oil & Gas
ROC.AX;Roc Oil Company Limited;ASX;Independent Oil & Gas
AJQ.AX;Armour Energy Limited;ASX;Independent Oil & Gas
AOW.AX;American Patriot Oil & Gas Limited;ASX;Independent Oil & Gas
STO.AX;Santos Limited;ASX;Independent Oil & Gas
PVE.AX;Po Valley Energy Ltd.;ASX;Independent Oil & Gas
WPL.AX;Woodside Petroleum Ltd.;ASX;Independent Oil & Gas
PPP.AX;Pan Pacific Petroleum NL;ASX;Independent Oil & Gas
TEG.AX;Triangle Energy (Global) Limited;ASX;Independent Oil & Gas
BPT.AX;Beach Energy Limited;ASX;Independent Oil & Gas
DLS.AX;Drillsearch Energy, Ltd.;ASX;Independent Oil & Gas
OEX.AX;Oilex Ltd.;ASX;Independent Oil & Gas
TDO.AX;3D Oil Limited;ASX;Independent Oil & Gas
ZTA.AX;Zeta Petroleum PLC;ASX;Independent Oil & Gas
EGO.AX;Empire Oil & Gas NL;ASX;Independent Oil & Gas
RAW.AX;Rawson Resources Ltd.;ASX;Independent Oil & Gas
CMT.AX;Cott Oil and Gas Limited;ASX;Independent Oil & Gas
OGI.AX;OGI Group Limited;ASX;Independent Oil & Gas
TPT.AX;Tangiers Petroleum Limited;ASX;Independent Oil & Gas
TSV.AX;Transerv Energy Limited;ASX;Independent Oil & Gas
SEH.AX;Sino Gas & Energy Holdings Ltd.;ASX;Independent Oil & Gas
AOC.AX;Australian Oil Company Limited;ASX;Independent Oil & Gas
OXX.AX;Octanex N.L.;ASX;Independent Oil & Gas
BAS.AX;Bass Strait Oil Company Ltd;ASX;Independent Oil & Gas
JPR.AX;Jupiter Energy Limited;ASX;Independent Oil & Gas
HZN.AX;Horizon Oil Limited;ASX;Independent Oil & Gas
PCL.AX;Pancontinental Oil & Gas NL;ASX;Independent Oil & Gas
STX.AX;Strike Energy Limited;ASX;Independent Oil & Gas
NSE.AX;New Standard Energy Limited;ASX;Independent Oil & Gas
LNR.AX;Lonestar Resources Limited;ASX;Independent Oil & Gas
KIK.AX;Kairiki Energy Limited.;ASX;Independent Oil & Gas
NZO.AX;New Zealand Oil & Gas Limited;ASX;Independent Oil & Gas
COD.AX;Galicia Energy Corporation Ltd;ASX;Independent Oil & Gas
COE.AX;Cooper Energy Limited;ASX;Independent Oil & Gas
PSA.AX;Petsec Energy Ltd.;ASX;Independent Oil & Gas
SPS.AX;Sprint Energy Limited;ASX;Independent Oil & Gas
NGE.AX;New Guinea Energy Limited;ASX;Independent Oil & Gas
WLR.AX;Abilene Oil and Gas Limited;ASX;Independent Oil & Gas
WHN.AX;WHL Energy Limited;ASX;Independent Oil & Gas
AVD.AX;Advance Energy Ltd.;ASX;Independent Oil & Gas
IOG.AX;Incremental Oil and Gas Limited;ASX;Independent Oil & Gas
TMK.AX;Tamaska Oil and Gas Limited;ASX;Independent Oil & Gas
OSH.AX;Oil Search Limited;ASX;Independent Oil & Gas
TNP.AX;Triple Energy Limited;ASX;Independent Oil & Gas
RFE.AX;Red Fork Energy Limited;ASX;Independent Oil & Gas
MMR.AX;Mec Resources Ltd;ASX;Independent Oil & Gas
PRL.AX;Petrel Energy Limited;ASX;Independent Oil & Gas
TTE.AX;Titan Energy Ltd;ASX;Independent Oil & Gas
QPN.AX;Quest Petroleum NL;ASX;Independent Oil & Gas
KEY.AX;Key Petroleum Limited;ASX;Independent Oil & Gas
OGY.AX;Orca Energy Limited;ASX;Independent Oil & Gas
OMH.AX;OM Holdings Limited;ASX;Industrial Metals & Minerals
WHC.AX;Whitehaven Coal Limited;ASX;Industrial Metals & Minerals
GXY.AX;Galaxy Resources Limited;ASX;Industrial Metals & Minerals
HAS.AX;Hastings Rare Metals Ltd;ASX;Industrial Metals & Minerals
ZRL.AX;Zambezi Resources Limited;ASX;Industrial Metals & Minerals
XAM.AX;Xanadu Mines Ltd.;ASX;Industrial Metals & Minerals
GPH.AX;Goldphyre Resources Limited;ASX;Industrial Metals & Minerals
RIO.AX;Rio Tinto Ltd.;ASX;Industrial Metals & Minerals
CDV.AX;Cardinal Resources Limited;ASX;Industrial Metals & Minerals
DYL.AX;Deep Yellow Limited;ASX;Industrial Metals & Minerals
KRB.AX;Krucible Metals Limited;ASX;Industrial Metals & Minerals
CYL.AX;Catalyst Metals Ltd;ASX;Industrial Metals & Minerals
ORR.AX;OreCorp Limited;ASX;Industrial Metals & Minerals
TLG.AX;Talga Resources Limited;ASX;Industrial Metals & Minerals
ZAM.AX;Zamanco Minerals Limited;ASX;Industrial Metals & Minerals
VRX.AX;Ventnor Resources Limited;ASX;Industrial Metals & Minerals
POS.AX;Poseidon Nickel Limited;ASX;Industrial Metals & Minerals
TMZ.AX;Thomson Resources Ltd;ASX;Industrial Metals & Minerals
LRS.AX;Latin Resources Limited;ASX;Industrial Metals & Minerals
SUH.AX;Southern Hemisphere Mining Limited;ASX;Industrial Metals & Minerals
ZIM.AX;Zimplats Holdings Ltd.;ASX;Industrial Metals & Minerals
PEL.AX;Pelican Resources Ltd.;ASX;Industrial Metals & Minerals
SDL.AX;Sundance Resources Limited;ASX;Industrial Metals & Minerals
GRM.AX;Global Resources Corporation Limited;ASX;Industrial Metals & Minerals
DSN.AX;Peninsula Mines Limited;ASX;Industrial Metals & Minerals
BHP.AX;BHP Billiton Limited;ASX;Industrial Metals & Minerals
NXM.AX;Nexus Minerals Limited;ASX;Industrial Metals & Minerals
RIE.AX;Riedel Resources Limited;ASX;Industrial Metals & Minerals
CXU.AX;Cauldron Energy Limited;ASX;Industrial Metals & Minerals
CTM.AX;Centaurus Metals Limited;ASX;Industrial Metals & Minerals
WLF.AX;Wolf Minerals Limited;ASX;Industrial Metals & Minerals
KIS.AX;King Island Scheelite Limited;ASX;Industrial Metals & Minerals
MCR.AX;Mincor Resources NL;ASX;Industrial Metals & Minerals
ARU.AX;Arafura Resources Limited;ASX;Industrial Metals & Minerals
WRM.AX;White Rock Minerals Ltd.;ASX;Industrial Metals & Minerals
ACS.AX;Accent Resources N.L.;ASX;Industrial Metals & Minerals
LYC.AX;Lynas Corporation Limited;ASX;Industrial Metals & Minerals
MRR.AX;Minrex Resources NL;ASX;Industrial Metals & Minerals
HOR.AX;Horseshoe Metals Limited;ASX;Industrial Metals & Minerals
WKT.AX;Walkabout Resources Ltd;ASX;Industrial Metals & Minerals
SWR.AX;Southern Crown Resources Limited;ASX;Industrial Metals & Minerals
ZEU.AX;Zeus Resources Limited;ASX;Industrial Metals & Minerals
ILU.AX;Iluka Resources Ltd.;ASX;Industrial Metals & Minerals
UNX.AX;Magnis Resources Limited;ASX;Industrial Metals & Minerals
FIS.AX;Conico Ltd;ASX;Industrial Metals & Minerals
WEC.AX;White Energy Company Limited;ASX;Industrial Metals & Minerals
SMC.AX;Strategic Minerals Corp. NL;ASX;Industrial Metals & Minerals
NVI.AX;Nevada Iron Ltd.;ASX;Industrial Metals & Minerals
FRC.AX;Forte Consolidated Limited;ASX;Industrial Metals & Minerals
NTU.AX;Northern Minerals Limited;ASX;Industrial Metals & Minerals
IOH.AX;Iron Ore Holdings Limited;ASX;Industrial Metals & Minerals
KRA.AX;Killara Resources Limited;ASX;Industrial Metals & Minerals
PLH.AX;Plymouth Minerals Limited;ASX;Industrial Metals & Minerals
TIG.AX;Tigers Realm Coal Limited;ASX;Industrial Metals & Minerals
NHC.AX;New Hope Corporation Limited;ASX;Industrial Metals & Minerals
VMC.AX;Venus Metals Corporation Limited;ASX;Industrial Metals & Minerals
MGX.AX;Mount Gibson Iron Limited;ASX;Industrial Metals & Minerals
YRR.AX;Yellow Rock Resources Ltd.;ASX;Industrial Metals & Minerals
GWR.AX;GWR Group Limited;ASX;Industrial Metals & Minerals
ATU.AX;Atrum Coal NL;ASX;Industrial Metals & Minerals
MDL.AX;Mineral Deposits Ltd.;ASX;Industrial Metals & Minerals
QBL.AX;Queensland Bauxite Limited;ASX;Industrial Metals & Minerals
EME.AX;Energy Metals Limited;ASX;Industrial Metals & Minerals
WSR.AX;White Star Resources Limited;ASX;Industrial Metals & Minerals
TRF.AX;Trafford Resources Limited;ASX;Industrial Metals & Minerals
QRL.AX;Quintessential Resources Limited;ASX;Industrial Metals & Minerals
LCY.AX;Legacy Iron Ore Ltd.;ASX;Industrial Metals & Minerals
WMN.AX;Western Mining Network Limited;ASX;Industrial Metals & Minerals
KOR.AX;Korab Resources Limited;ASX;Industrial Metals & Minerals
VXL.AX;Valence Industries Limited;ASX;Industrial Metals & Minerals
MMC.AX;Marengo Mining Limited;ASX;Industrial Metals & Minerals
ORM.AX;Orion Metals Limited;ASX;Industrial Metals & Minerals
CLZ.AX;Classic Minerals Limited;ASX;Industrial Metals & Minerals
WVL.AX;Windimurra Vanadium Limited;ASX;Industrial Metals & Minerals
FMG.AX;Fortescue Metals Group Limited;ASX;Industrial Metals & Minerals
IGO.AX;Independence Group NL;ASX;Industrial Metals & Minerals
ORD.AX;Vango Mining Limited;ASX;Industrial Metals & Minerals
YAL.AX;Yancoal Australia Ltd;ASX;Industrial Metals & Minerals
DWS.AX;DWS Limited;ASX;Information Technology Services
SDF.AX;Steadfast Group Limited;ASX;Insurance Brokers
SEK.AX;SEEK Limited;ASX;Internet Information Providers
QST.AX;Quest Investments Limited;ASX;Investment Brokerage - National
MCH.AX;Murchison Holdings Ltd;ASX;Investment Brokerage - National
WHF.AX;Whitefield Ltd.;ASX;Investment Brokerage - National
JET.AX;Helloworld Limited;ASX;Lodging
DNA.AX;Donaco International Limited;ASX;Lodging
REG.AX;Regis Healthcare Limited;ASX;Long-Term Care Facilities
REX.AX;Regional Express Holdings Limited;ASX;Major Airlines
QAN.AX;Qantas Airways Limited;ASX;Major Airlines
LNG.AX;Liquefied Natural Gas Limited;ASX;Major Integrated Oil & Gas
ORG.AX;Origin Energy Limited;ASX;Major Integrated Oil & Gas
WOF.AX;Wolf Petroleum Limited;ASX;Major Integrated Oil & Gas
SVA.AX;Simavita Limited;ASX;Medical Appliances & Equipment
ELX.AX;Ellex Medical Lasers Limited;ASX;Medical Appliances & Equipment
RVA.AX;REVA Medical, Inc.;ASX;Medical Appliances & Equipment
UBI.AX;Universal Biosensors Inc.;ASX;Medical Appliances & Equipment
MLA.AX;Medical Australia Limited;ASX;Medical Instruments & Supplies
OMI.AX;Isentric Limited;ASX;Medical Instruments & Supplies
CBA.AX;Commonwealth Bank of Australia;ASX;Money Center Banks
WBC.AX;Westpac Banking Corporation;ASX;Money Center Banks
BOQ.AX;Bank of Queensland Ltd.;ASX;Money Center Banks
NABCD.AX;National Australia Bank Limited;ASX;Money Center Banks
TTN.AX;Titan Energy Services Limited;ASX;Oil & Gas Drilling & Exploration
MAD.AX;Maverick Drilling & Exploration Limited;ASX;Oil & Gas Drilling & Exploration
NMS.AX;Neptune Marine Services Limited;ASX;Oil & Gas Equipment & Services
BLY.AX;Boart Longyear Limited;ASX;Oil & Gas Equipment & Services
VMX.AX;Valmec Limited;ASX;Oil & Gas Equipment & Services
WOR.AX;WorleyParsons Limited;ASX;Oil & Gas Equipment & Services
HDX.AX;Hughes Drilling Limited;ASX;Oil & Gas Equipment & Services
PGH.AX;Prime Group Hldgs Limited;ASX;Packaging & Containers
AMC.AX;Amcor Limited;ASX;Packaging & Containers
RWH.AX;Royal Wolf Holdings Limited;ASX;Packaging & Containers
PPX.AX;PaperlinX Limited;ASX;Paper & Paper Products
SHJ.AX;Shine Corporate Limited;ASX;Personal Services
GNV.AX;Green Invest Ltd;ASX;Pollution & Treatment Controls
RCM.AX;Reclaim Industries Ltd.;ASX;Pollution & Treatment Controls
ESI.AX;Environmental Clean Technologies Limited;ASX;Pollution & Treatment Controls
QBE.AX;QBE Insurance Group Ltd.;ASX;Property & Casualty Insurance
IAG.AX;Insurance Australia Group Limited;ASX;Property & Casualty Insurance
TWR.AX;Tower Limited;ASX;Property & Casualty Insurance
CVW.AX;ClearView Wealth Limited;ASX;Property & Casualty Insurance
UOS.AX;United Overseas Australia Ltd;ASX;Property Management
LMW.AX;Landmark White Ltd.;ASX;Property Management
FLK.AX;Folkestone Limited;ASX;Property Management
VLW.AX;Villa World Limited;ASX;Property Management
DGH.AX;Desane Group Holdings Ltd.;ASX;Property Management
FXJ.AX;Fairfax Media Limited;ASX;Publishing - Newspapers
OPG.AX;OPUS Group Limited;ASX;Publishing - Newspapers
LIC.AX;Lifestyle Communities Ltd;ASX;Real Estate Development
PBD.AX;PBD Developments Limited;ASX;Real Estate Development
DVN.AX;Devine Limited;ASX;Real Estate Development
SDG.AX;Sunland Group Limited;ASX;Real Estate Development
FLT.AX;Flight Centre Travel Group Limited;ASX;Recreational Goods, Other
AAD.AX;Ardent Leisure Group;ASX;Recreational Goods, Other
VMT.AX;Vmoto Limited;ASX;Recreational Vehicles
GPT.AX;GPT Group;ASX;REIT - Diversified
RCU.AX;Real Estate Capital Partners USA Property Trust;ASX;REIT - Diversified
SGP.AX;Stockland Corp. Ltd.;ASX;REIT - Diversified
MGR.AX;Mirvac Group;ASX;REIT - Office
SCP.AX;Shopping Centres Australasia Property Group;ASX;REIT - Retail
TGA.AX;Thorn Group Limited;ASX;Rental & Leasing Services
SKC.AX;Sky City Entertainment Group Ltd.;ASX;Resorts & Casinos
CWN.AX;Crown Resorts Limited;ASX;Resorts & Casinos
RFG.AX;Retail Food Group Limited;ASX;Restaurants
SMN.AX;Structural Monitoring Systems Plc;ASX;Scientific & Technical Instruments
OIL.AX;Optiscan Imaging Ltd.;ASX;Scientific & Technical Instruments
XTE.AX;Xtek Limited;ASX;Security & Protection Services
SLX.AX;Silex Systems Ltd.;ASX;Semiconductor - Broad Line
MRM.AX;MMA Offshore Limited;ASX;Shipping
VTG.AX;Vita Group Ltd.;ASX;Specialty Retail, Other
QFX.AX;Quickflix Limited;ASX;Specialty Retail, Other
JBH.AX;JB Hi-Fi Limited;ASX;Specialty Retail, Other
NCK.AX;Nick Scali Limited;ASX;Specialty Retail, Other
ARP.AX;ARB Corporation Limited;ASX;Specialty Retail, Other
PRG.AX;Programmed Maintenance Services Ltd.;ASX;Staffing & Outsourcing Services
AGO.AX;Atlas Iron Limited;ASX;Steel & Iron
ARI.AX;Arrium Limited;ASX;Steel & Iron
BCI.AX;BC Iron Limited;ASX;Steel & Iron
IRE.AX;IRESS Limited;ASX;Technical & System Software
TNE.AX;TechnologyOne Limited;ASX;Technical & System Software
VGI.AX;Vista Group International Limited;ASX;Technical & System Software
ADA.AX;Adacel Technologies Limited;ASX;Technical & System Software
QNA.AX;Qanda Technology Limited;ASX;Technical & System Software
JCS.AX;JCurve Solutions Limited;ASX;Technical & System Software
OCL.AX;Objective Corporation Limited;ASX;Technical & System Software
MOQ.AX;Montech Holdings Limited;ASX;Technical & System Software
QTG.AX;Q Technology Group Limited;ASX;Technical & System Software
PBG.AX;Pacific Brands Limited;ASX;Textile - Apparel Clothing
NOE.AX;Novarise Renewable Resources International Limited;ASX;Waste Management
NWT.AX;NewSat Limited;ASX;Wireless Communications
REF.AX;Reverse Corp Limited;ASX;Wireless Communications
FRE.AX;Freshtel Holdings Limited;ASX;Wireless Communications
MNW.AX;Mint Wireless Limited;ASX;Wireless Communications
TPM.AX;TPG Telecom Limited;ASX;Wireless Communications
IIN.AX;iiNet Ltd.;ASX;Wireless Communications
WAX.AX;WAM RESEAR FPO;ASX;
VIA.AX;Viagold Capital Ltd.;ASX;
BOQKMP-A.A;BANK QLD MINI S;ASX;
HHY.AX;HASTING HY ORD UNITS;ASX;
YO-T4-97-7.AX;;ASX;
KPR.AX;Kupang Resources Limited;ASX;
MSC.AX;Minerals Corporation Limited;ASX;
XJOKME-A.A;MINI L;ASX;
XJOKMU-A.A;MINI S;ASX;
VII.AX;Vietnam Industrial Investments Limited;ASX;
ORA.AX;ORORA FPO;ASX;
UND.AX;U & D COAL FPO;ASX;
MOL.AX;Moly Mines Ltd.;ASX;
WBAPA.AX;WEBSTER 9% CUM PF;ASX;
VED.AX;VEDA GROUP FPO;ASX;
CDI.AX;Challenger Diversified Property Group;ASX;
EGI.AX;Ellerston Global Investments Ltd;ASX;
XCD.AX;Xceed Resources Limited;ASX;
NCC.AX;NAOS Emerging Opportunities Company Limited;ASX;
PAF.AX;PMASIAN FPO;ASX;
NEA.AX;Nearmap Ltd.;ASX;
CYY.AX;Coventry Resources Inc.;ASX;
GJT.AX;GALI JAPAN UNIT;ASX;
DTE.AX;Dart Energy Limited;ASX;
WMK.AX;WATERMARK FPO;ASX;
WCTP.AX;;ASX;
